Problem,Instance,Algorithm,Initial State,Final State,Initial Value,Final Value,Value Improvement,Solution Found,Steps,Runtime,Value History
8-Queens,28,Simulated Annealing (Exponential),"(3, 4, 1, 7, 6, 5, 2, 0)","(6, 3, 6, 7, 1, 5, 0, 4)",-5,-5,0,False,957,0.018143177032470703,"[-5, -8, -7, -7, -5, -6, -6, -7, -9, -11, -8, -8, -9, -7, -9, -9, -13, -11, -9, -8, -7, -7, -6, -5, -8, -5, -7, -7, -7, -8, -6, -5, -5, -6, -5, -2, -4, -4, -3, -6, -9, -8, -6, -4, -5, -8, -8, -6, -6, -6, -7, -6, -4, -5, -7, -10, -7, -6, -7, -7, -9, -7, -7, -8, -7, -5, -6, -8, -10, -7, -7, -8, -8, -9, -7, -10, -9, -9, -9, -9, -9, -8, -8, -6, -8, -7, -7, -7, -10, -8, -11, -6, -5, -5, -5, -4, -5, -5, -4, -5, -7, -9, -10, -11, -11, -6, -6, -9, -9, -8, -9, -11, -10, -5, -4, -4, -5, -5, -7, -7, -10, -8, -8, -6, -8, -9, -9, -8, -6, -7, -5, -7, -10, -7, -7, -5, -5, -6, -6, -6, -6, -7, -7, -7, -7, -8, -7, -8, -7, -8, -8, -6, -6, -6, -8, -7, -4, -6, -4, -5, -6, -7, -7, -9, -5, -10, -8, -6, -6, -7, -6, -4, -3, -5, -6, -6, -8, -9, -9, -9, -10, -9, -11, -11, -11, -7, -8, -10, -11, -10, -8, -7, -9, -12, -13, -15, -17, -15, -15, -13, -11, -13, -13, -16, -13, -8, -11, -11, -9, -10, -10, -10, -10, -8, -7, -9, -11, -15, -15, -16, -13, -13, -13, -13, -9, -6, -7, -7, -5, -9, -11, -11, -9, -8, -8, -7, -7, -6, -6, -6, -7, -8, -8, -6, -5, -5, -6, -5, -2, -3, -5, -6, -5, -4, -6, -4, -7, -9, -7, -9, -10, -7, -7, -8, -9, -9, -8, -6, -9, -10, -8, -8, -8, -5, -6, -9, -8, -10, -9, -8, -6, -5, -6, -7, -8, -5, -8, -6, -6, -4, -7, -6, -5, -6, -8, -8, -9, -8, -9, -9, -10, -11, -7, -10, -13, -12, -12, -10, -8, -9, -8, -9, -8, -10, -12, -12, -10, -10, -13, -9, -7, -6, -6, -6, -7, -8, -9, -8, -9, -9, -8, -9, -11, -9, -7, -7, -5, -6, -8, -8, -5, -6, -6, -5, -5, -6, -5, -6, -9, -9, -7, -7, -7, -4, -4, -5, -9, -5, -6, -8, -7, -8, -10, -11, -10, -11, -10, -9, -8, -6, -6, -7, -6, -8, -6, -8, -11, -7, -7, -8, -7, -10, -12, -12, -10, -9, -10, -13, -12, -10, -10, -9, -9, -7, -7, -10, -8, -9, -9, -7, -6, -8, -9, -5, -5, -7, -6, -6, -7, -6, -5, -6, -7, -7, -8, -9, -8, -6, -6, -7, -7, -5, -5, -5, -5, -5, -6, -6, -7, -5, -5, -6, -7, -7, -7, -9, -9, -10, -8, -10, -10, -12, -15, -11, -8, -10, -9, -8, -9, -8, -6, -6, -8, -8, -8, -6, -7, -10, -11, -12, -13, -11, -13, -12, -9, -9, -10, -7, -6, -6, -7, -5, -7, -5, -5, -4, -4, -4, -7, -7, -6, -5, -6, -7, -7, -6, -7, -5, -7, -6, -5, -6, -5, -6, -6, -5, -5, -4, -4, -6, -8, -7, -4, -6, -7, -8, -10, -9, -10, -9, -10, -9, -6, -7, -10, -9, -9, -9, -7, -7, -7, -6, -8, -8, -7, -7, -7, -7, -8, -9, -9, -9, -8, -8, -8, -6, -8, -7, -7, -8, -9, -7, -9, -7, -11, -10, -13, -8, -9, -8, -8, -11, -10, -9, -8, -10, -9, -7, -11, -11, -7, -5, -7, -7, -10, -11, -8, -8, -7, -7, -7, -9, -8, -9, -8, -10, -9, -7, -5, -6, -7, -6, -7, -6, -6, -8, -6, -5, -5, -6, -8, -6, -9, -9, -9, -5, -5, -6, -8, -9, -7, -5, -5, -5, -8, -6, -6, -7, -7, -8, -10, -10, -8, -7, -8, -6, -6, -7, -7, -8, -7, -10, -7, -4, -4, -6, -6, -5, -3, -3, -3, -4, -5, -6, -6, -6, -10, -11, -9, -6, -5, -5, -4, -5, -5, -4, -4, -4, -5, -4, -7, -6, -5, -6, -7, -7, -7, -8, -8, -6, -3, -3, -5, -8, -7, -6, -6, -8, -7, -9, -8, -6, -8, -10, -6, -8, -9, -12, -11, -10, -11, -11, -9, -8, -8, -9, -7, -7, -7, -7, -7, -7, -6, -5, -6, -8, -7, -10, -10, -9, -11, -9, -7, -7, -7, -6, -6, -6, -7, -9, -6, -6, -5, -6, -7, -7, -7, -11, -11, -13, -12, -9, -11, -9, -6, -7, -4, -4, -4, -6, -4, -7, -7, -6, -5, -5, -7, -8, -9, -7, -6, -7, -10, -9, -8, -9, -7, -7, -6, -6, -5, -4, -4, -5, -5, -7, -7, -6, -6, -8, -11, -8, -7, -7, -7, -9, -6, -7, -5, -8, -7, -9, -12, -12, -10, -8, -7, -8, -7, -7, -6, -10, -12, -10, -7, -7, -7, -8, -8, -8, -6, -6, -9, -8, -7, -5, -4, -5, -10, -12, -9, -7, -7, -9, -11, -9, -6, -6, -6, -6, -7, -9, -8, -9, -12, -10, -7, -7, -7, -8, -10, -13, -11, -12, -11, -11, -10, -11, -11, -7, -6, -7, -7, -10, -10, -8, -8, -8, -7, -7, -7, -7, -8, -7, -6, -8, -9, -9, -9, -9, -8, -8, -8, -7, -7, -4, -5, -6, -5, -4, -7, -7, -6, -5, -6, -5, -4, -7, -7, -6, -8, -8, -8, -7, -7, -5, -5, -4, -6, -5, -3, -3, -3, -6, -7, -6, -7, -10, -9, -8, -9, -9, -9, -11, -8, -8, -8, -7, -8, -7, -6, -6, -7, -7, -6, -5, -6, -7, -7, -5, -4, -4, -6, -4, -5, -5, -2, -4, -3, -6, -8, -10, -7, -9, -7, -6, -7, -7, -8, -8, -6, -5, -6, -8, -6, -5, -5, -3, -3, -7, -5, -7, -7, -6, -7, -6, -5, -3, -5, -4, -5, -8, -4, -5, -5, -7, -5, -5]"
8-Queens,28,Simulated Annealing (Linear),"(3, 4, 1, 7, 6, 5, 2, 0)","(0, 3, 5, 7, 1, 6, 2, 2)",-5,-1,-4,False,260,0.019968509674072266,"[-5, -4, -5, -4, -5, -5, -3, -4, -4, -4, -5, -6, -7, -7, -6, -4, -6, -7, -8, -8, -9, -9, -7, -9, -8, -5, -5, -4, -5, -6, -5, -7, -6, -6, -5, -5, -5, -6, -4, -5, -5, -4, -3, -3, -3, -4, -4, -4, -5, -6, -6, -6, -7, -9, -8, -9, -7, -5, -5, -6, -6, -6, -5, -5, -5, -9, -9, -8, -8, -8, -6, -6, -6, -4, -3, -3, -3, -1, -1, -1, -3, -3, -2, -4, -3, -2, -3, -3, -3, -2, -3, -4, -4, -6, -4, -4, -4, -4, -4, -2, -2, -2, -2, -6, -6, -6, -4, -4, -4, -4, -3, -3, -3, -3, -3, -4, -4, -5, -5, -5, -6, -6, -6, -6, -6, -6, -6, -6, -5, -4, -5, -4, -4, -5, -4, -4, -3, -4, -4, -4, -4, -4, -3, -2, -2, -5, -5, -5, -4, -5, -5, -5, -5, -5, -5, -4, -3, -4, -4, -4, -5, -3, -2, -2, -2, -2, -2, -2, -2, -2, -3, -2, -2, -3, -2, -1, -1, -2, -2, -2, -4, -4, -4, -4, -4, -3, -3, -3, -3, -3, -3, -3, -2, -2, -2, -2, -2, -1, -2, -2, -3, -2, -2, -3, -2, -2, -3, -3, -3, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -3, -4, -3, -3, -2, -3, -3, -3, -3, -3, -3, -2, -1, -1, -2, -3, -3, -3, -2, -2, -2, -2, -2, -2, -2, -2, -2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
8-Queens,29,Hill Climbing (Steepest),"(1, 6, 2, 7, 0, 4, 3, 5)","(1, 6, 2, 7, 0, 4, 3, 5)",-2,-2,0,False,0,0.00026988983154296875,[-2]
8-Queens,29,Hill Climbing (First Choice),"(1, 6, 2, 7, 0, 4, 3, 5)","(1, 6, 2, 7, 0, 4, 3, 5)",-2,-2,0,False,0,0.00042700767517089844,[-2]
8-Queens,29,Hill Climbing (Random Restart),"(1, 6, 2, 7, 0, 4, 3, 5)","(1, 3, 5, 0, 2, 4, 2, 7)",-2,-1,-1,False,32,0.010410547256469727,"[-6, -4, -2, -1, -5, -3, -2, -1, -5, -3, -2, -7, -4, -3, -3, -2, -6, -4, -3, -2, -1, -2, -14, -9, -7, -4, -3, -2, -7, -5, -3, -2, -3]"
8-Queens,29,Simulated Annealing (Exponential),"(1, 6, 2, 7, 0, 4, 3, 5)","(7, 2, 7, 4, 1, 7, 7, 6)",-2,-11,9,False,956,0.018294095993041992,"[-2, -6, -7, -4, -3, -4, -7, -9, -7, -7, -3, -4, -5, -6, -9, -11, -8, -10, -8, -7, -6, -4, -4, -4, -8, -11, -12, -10, -9, -8, -7, -4, -5, -3, -5, -6, -3, -5, -5, -4, -3, -5, -6, -5, -4, -8, -9, -6, -5, -6, -7, -7, -6, -8, -6, -5, -8, -7, -7, -8, -10, -9, -10, -9, -6, -5, -3, -5, -6, -6, -7, -7, -6, -4, -3, -5, -5, -5, -3, -3, -5, -7, -8, -7, -8, -9, -8, -8, -10, -10, -8, -9, -11, -13, -11, -13, -9, -6, -7, -6, -7, -9, -11, -12, -13, -11, -10, -9, -6, -9, -11, -8, -7, -8, -10, -10, -8, -6, -6, -5, -8, -6, -7, -8, -7, -4, -6, -7, -6, -8, -8, -6, -6, -7, -6, -10, -9, -10, -14, -10, -7, -5, -3, -5, -6, -9, -7, -7, -6, -6, -8, -6, -5, -3, -2, -3, -2, -3, -6, -5, -7, -4, -5, -5, -5, -5, -7, -7, -6, -6, -7, -8, -9, -9, -12, -9, -8, -8, -6, -6, -6, -6, -6, -6, -8, -10, -8, -7, -8, -9, -8, -5, -6, -9, -7, -8, -4, -5, -9, -8, -8, -7, -6, -6, -8, -9, -10, -10, -10, -10, -8, -8, -7, -9, -8, -7, -11, -15, -13, -15, -12, -10, -9, -10, -9, -10, -12, -10, -11, -9, -6, -7, -8, -8, -7, -6, -5, -7, -7, -7, -8, -5, -5, -3, -4, -7, -10, -8, -8, -6, -7, -8, -7, -5, -7, -9, -6, -5, -4, -7, -7, -6, -7, -7, -10, -10, -10, -10, -10, -9, -9, -8, -9, -8, -8, -8, -9, -10, -7, -9, -11, -12, -12, -11, -8, -8, -12, -10, -9, -8, -7, -7, -8, -7, -5, -6, -6, -5, -6, -4, -4, -6, -6, -7, -12, -11, -7, -6, -6, -7, -9, -9, -8, -8, -8, -8, -9, -10, -8, -7, -8, -10, -12, -12, -10, -11, -6, -8, -8, -10, -9, -7, -7, -9, -8, -10, -7, -8, -8, -8, -7, -9, -6, -5, -8, -9, -7, -8, -7, -7, -9, -9, -12, -12, -12, -10, -11, -10, -8, -9, -12, -13, -11, -9, -7, -8, -8, -9, -10, -9, -9, -8, -7, -6, -5, -6, -6, -4, -6, -6, -6, -5, -4, -5, -3, -2, -4, -2, -4, -5, -7, -8, -9, -10, -10, -6, -8, -8, -9, -10, -6, -5, -10, -11, -9, -9, -7, -8, -7, -6, -7, -8, -4, -4, -5, -5, -8, -8, -8, -8, -11, -7, -6, -7, -7, -8, -8, -7, -7, -7, -6, -7, -6, -6, -7, -6, -7, -8, -7, -8, -9, -8, -7, -8, -9, -8, -8, -8, -9, -9, -11, -13, -10, -9, -8, -5, -6, -8, -6, -8, -8, -8, -7, -7, -5, -5, -6, -8, -10, -10, -11, -9, -7, -7, -8, -8, -6, -6, -5, -9, -10, -9, -6, -4, -4, -7, -8, -6, -8, -7, -6, -8, -6, -6, -6, -6, -6, -6, -7, -6, -6, -7, -7, -4, -4, -6, -9, -5, -5, -5, -7, -8, -7, -5, -6, -6, -7, -7, -6, -9, -13, -12, -9, -9, -9, -10, -7, -7, -6, -9, -11, -9, -9, -8, -8, -7, -7, -7, -4, -3, -4, -6, -6, -6, -6, -8, -4, -3, -6, -7, -8, -7, -9, -7, -6, -6, -7, -6, -8, -5, -6, -4, -4, -7, -7, -5, -6, -7, -7, -7, -11, -11, -8, -5, -7, -11, -8, -8, -7, -8, -10, -8, -8, -6, -8, -5, -6, -7, -7, -8, -6, -4, -5, -6, -7, -7, -6, -4, -5, -7, -8, -6, -6, -6, -5, -5, -7, -7, -6, -9, -7, -7, -7, -8, -10, -6, -6, -9, -6, -5, -6, -9, -9, -7, -6, -5, -5, -5, -4, -4, -6, -9, -9, -7, -6, -6, -8, -8, -10, -8, -9, -9, -8, -8, -10, -8, -8, -8, -7, -7, -4, -7, -8, -12, -9, -9, -6, -7, -6, -6, -8, -10, -6, -8, -8, -8, -11, -9, -8, -10, -8, -8, -12, -9, -8, -6, -8, -6, -4, -5, -9, -7, -7, -8, -8, -9, -8, -7, -6, -6, -6, -8, -7, -4, -5, -6, -5, -5, -4, -3, -3, -6, -6, -8, -8, -7, -7, -6, -8, -8, -7, -7, -8, -10, -7, -6, -7, -5, -6, -8, -7, -6, -4, -4, -8, -6, -5, -7, -6, -7, -5, -5, -5, -5, -7, -7, -6, -10, -9, -10, -9, -9, -7, -5, -5, -7, -6, -6, -9, -8, -6, -8, -9, -9, -12, -11, -15, -13, -9, -11, -10, -11, -7, -6, -5, -4, -4, -4, -4, -4, -8, -8, -11, -10, -9, -8, -6, -6, -6, -7, -8, -9, -8, -8, -7, -8, -8, -8, -8, -8, -5, -4, -7, -6, -4, -2, -3, -3, -5, -5, -5, -6, -8, -6, -6, -8, -6, -7, -7, -4, -3, -4, -8, -8, -9, -8, -8, -7, -4, -5, -6, -6, -6, -5, -5, -4, -7, -6, -6, -3, -5, -6, -4, -4, -3, -5, -5, -7, -7, -10, -7, -7, -9, -10, -12, -11, -10, -11, -9, -5, -6, -7, -6, -6, -8, -6, -4, -4, -7, -9, -9, -5, -6, -5, -2, -4, -5, -6, -4, -5, -8, -9, -8, -9, -11, -8, -12, -12, -12, -9, -11, -9, -9, -12, -13, -12, -11, -10, -8, -4, -3, -3, -3, -4, -9, -8, -9, -5, -7, -8, -6, -5, -5, -7, -12, -13, -9, -9, -7, -7, -6, -5, -6, -6, -9, -10, -8, -8, -7, -10, -10, -10, -7, -9, -10, -8, -10, -11, -8, -8, -8, -9, -12, -11, -11, -8, -9, -12, -11, -7, -9, -10, -11, -8, -5, -5, -5, -6, -8, -10, -9, -6, -4, -5, -9, -10, -11]"
8-Queens,29,Simulated Annealing (Linear),"(1, 6, 2, 7, 0, 4, 3, 5)","(2, 4, 1, 7, 0, 6, 3, 5)",-2,0,-2,True,258,0.017405033111572266,"[-2, -2, -2, -5, -5, -3, -4, -4, -4, -4, -4, -3, -4, -4, -5, -4, -5, -5, -5, -6, -5, -5, -3, -5, -3, -4, -4, -6, -4, -3, -4, -3, -4, -5, -4, -3, -3, -3, -3, -4, -5, -6, -6, -7, -4, -4, -7, -7, -7, -7, -7, -7, -7, -9, -8, -7, -5, -4, -4, -4, -4, -4, -4, -5, -4, -4, -2, -2, -2, -2, -2, -2, -2, -3, -4, -4, -4, -4, -4, -4, -5, -3, -1, -2, -3, -3, -4, -4, -5, -4, -4, -3, -3, -3, -2, -2, 0, -3, -2, -3, -5, -4, -4, -3, -3, -2, -3, -4, -5, -5, -7, -6, -5, -6, -6, -5, -5, -5, -4, -4, -3, -3, -3, -1, -2, -1, -2, -3, -4, -4, -4, -3, -3, -3, -3, -4, -3, -3, -3, -3, -3, -3, -3, -4, -3, -3, -3, -4, -4, -3, -3, -3, -3, -2, -2, -2, -2, -2, -2, -2, -3, -3, -3, -2, -2, -2, -2, -2, -3, -3, -3, -4, -5, -4, -3, -3, -4, -4, -4, -4, -4, -4, -4, -4, -4, -5, -5, -5, -5, -5, -5, -6, -5, -6, -6, -6, -6, -4, -3, -3, -4, -3, -4, -4, -5, -4, -4, -4, -3, -3, -3, -3, -2, -2, -2, -3, -4, -3, -3, -3, -3, -3, -3, -3, -2, -3, -3, -3, -3, -3, -2, -2, -3, -3, -1, -2, -3, -3, -2, -2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0]"
8-Queens,30,Hill Climbing (Steepest),"(6, 0, 3, 5, 4, 2, 1, 7)","(6, 0, 3, 5, 0, 2, 4, 7)",-3,-1,-2,False,2,0.0007812976837158203,"[-3, -2, -1]"
8-Queens,30,Hill Climbing (First Choice),"(6, 0, 3, 5, 4, 2, 1, 7)","(6, 0, 3, 5, 0, 2, 4, 7)",-3,-1,-2,False,2,0.0005254745483398438,"[-3, -2, -1]"
8-Queens,30,Hill Climbing (Random Restart),"(6, 0, 3, 5, 4, 2, 1, 7)","(1, 6, 2, 5, 7, 4, 0, 3)",-3,0,-3,True,34,0.009553670883178711,"[-4, -3, -2, -2, -1, -4, -3, -1, 0, -5, -4, -1, -5, -3, -2, -1, -4, -3, -2, -1, -7, -5, -3, -2, -2, -1, -4, -3, -2, -11, -7, -5, -4, -3, -2]"
8-Queens,30,Simulated Annealing (Exponential),"(6, 0, 3, 5, 4, 2, 1, 7)","(4, 1, 5, 5, 4, 1, 5, 1)",-3,-11,8,False,952,0.01823711395263672,"[-3, -5, -8, -7, -9, -10, -7, -7, -8, -8, -6, -9, -7, -7, -9, -7, -7, -10, -9, -7, -8, -11, -11, -12, -12, -9, -10, -8, -10, -10, -9, -7, -6, -5, -7, -5, -4, -9, -8, -7, -6, -5, -4, -5, -6, -6, -6, -4, -7, -8, -8, -9, -6, -7, -6, -7, -9, -6, -7, -10, -10, -9, -7, -6, -8, -6, -6, -7, -5, -4, -6, -7, -4, -4, -4, -5, -6, -5, -4, -5, -7, -9, -10, -10, -9, -5, -6, -9, -6, -8, -8, -7, -9, -7, -7, -8, -7, -5, -8, -7, -6, -4, -4, -5, -4, -7, -7, -8, -7, -8, -6, -6, -7, -6, -6, -5, -5, -3, -6, -8, -11, -10, -9, -8, -8, -8, -6, -5, -3, -4, -5, -6, -9, -8, -7, -8, -6, -6, -7, -5, -6, -8, -6, -4, -6, -11, -10, -14, -13, -10, -9, -11, -12, -9, -10, -9, -6, -5, -6, -6, -6, -4, -4, -4, -4, -6, -7, -6, -6, -6, -5, -6, -8, -11, -12, -10, -9, -9, -12, -11, -11, -8, -9, -6, -4, -4, -6, -7, -10, -7, -5, -7, -7, -6, -7, -7, -3, -2, -3, -3, -3, -2, -4, -4, -4, -7, -7, -7, -7, -6, -6, -10, -10, -10, -8, -7, -10, -12, -7, -11, -9, -10, -11, -10, -11, -7, -7, -9, -9, -8, -6, -9, -9, -12, -10, -8, -6, -6, -8, -9, -9, -7, -7, -8, -6, -5, -6, -6, -5, -5, -4, -5, -8, -5, -7, -9, -7, -11, -9, -8, -10, -9, -6, -5, -6, -6, -6, -5, -6, -4, -4, -5, -6, -3, -5, -6, -5, -4, -4, -6, -6, -7, -9, -8, -8, -8, -5, -5, -5, -6, -6, -7, -7, -7, -10, -9, -6, -4, -5, -5, -5, -7, -7, -8, -7, -7, -10, -6, -6, -7, -7, -7, -7, -6, -4, -5, -6, -7, -5, -7, -6, -5, -6, -8, -7, -7, -7, -6, -7, -9, -7, -8, -8, -10, -13, -12, -10, -8, -11, -8, -10, -7, -7, -6, -8, -10, -10, -11, -9, -9, -8, -8, -6, -5, -8, -8, -10, -8, -9, -9, -9, -7, -8, -7, -7, -7, -7, -8, -6, -6, -5, -5, -4, -6, -6, -6, -6, -5, -5, -6, -6, -6, -6, -5, -5, -5, -7, -6, -7, -6, -7, -6, -7, -7, -6, -10, -8, -6, -7, -7, -6, -5, -6, -5, -6, -5, -4, -4, -3, -3, -1, -3, -4, -7, -7, -9, -9, -9, -6, -6, -5, -3, -5, -7, -9, -8, -8, -8, -10, -10, -7, -5, -4, -6, -8, -10, -11, -9, -10, -7, -10, -8, -5, -5, -6, -8, -9, -9, -9, -7, -7, -7, -5, -5, -6, -8, -9, -11, -12, -9, -6, -4, -6, -6, -5, -6, -6, -4, -7, -9, -9, -10, -11, -14, -13, -11, -12, -10, -8, -7, -6, -9, -12, -14, -16, -14, -14, -16, -16, -12, -14, -18, -14, -12, -11, -11, -8, -8, -11, -16, -17, -13, -8, -9, -10, -10, -10, -12, -10, -11, -9, -8, -6, -7, -7, -8, -8, -8, -8, -10, -10, -6, -9, -14, -19, -14, -12, -10, -6, -5, -6, -5, -5, -4, -4, -7, -5, -5, -5, -6, -7, -8, -5, -5, -6, -5, -6, -9, -8, -6, -5, -7, -12, -10, -12, -12, -8, -5, -8, -6, -5, -10, -9, -4, -3, -3, -6, -6, -7, -7, -5, -4, -5, -7, -5, -7, -7, -5, -4, -6, -6, -8, -9, -7, -5, -5, -6, -7, -8, -12, -7, -8, -6, -9, -8, -7, -5, -4, -6, -6, -6, -5, -6, -7, -7, -8, -9, -9, -9, -9, -9, -9, -9, -5, -6, -8, -8, -7, -6, -5, -6, -5, -4, -5, -8, -6, -5, -6, -5, -3, -4, -6, -5, -5, -4, -7, -9, -8, -8, -10, -10, -8, -7, -8, -7, -8, -9, -9, -10, -9, -7, -7, -6, -7, -5, -8, -10, -12, -8, -8, -6, -6, -7, -6, -7, -7, -8, -5, -4, -7, -7, -5, -6, -9, -12, -11, -9, -8, -11, -11, -8, -9, -10, -9, -10, -10, -11, -9, -9, -10, -8, -6, -9, -7, -8, -8, -5, -5, -8, -7, -7, -7, -8, -8, -9, -8, -9, -8, -5, -4, -4, -7, -5, -8, -8, -7, -8, -10, -8, -8, -6, -8, -9, -11, -11, -10, -10, -9, -8, -6, -7, -9, -8, -8, -5, -6, -5, -9, -8, -11, -6, -7, -6, -6, -7, -8, -8, -7, -6, -7, -6, -8, -9, -11, -10, -9, -10, -6, -8, -6, -5, -5, -7, -7, -5, -7, -6, -5, -6, -4, -5, -8, -8, -10, -7, -9, -6, -8, -8, -7, -7, -10, -10, -9, -9, -11, -8, -7, -6, -6, -6, -6, -6, -6, -7, -7, -8, -6, -8, -6, -6, -6, -6, -6, -7, -6, -6, -7, -6, -6, -4, -6, -7, -8, -8, -5, -6, -6, -7, -8, -8, -9, -13, -10, -9, -12, -10, -8, -7, -6, -9, -9, -12, -11, -11, -9, -9, -10, -11, -10, -11, -9, -8, -7, -8, -13, -14, -10, -9, -13, -14, -11, -8, -8, -6, -6, -7, -7, -7, -8, -7, -5, -6, -6, -6, -8, -4, -6, -4, -4, -4, -4, -5, -5, -6, -7, -8, -11, -8, -7, -9, -8, -7, -7, -8, -9, -7, -6, -6, -5, -4, -3, -5, -3, -1, -1, -2, -5, -8, -7, -5, -6, -5, -4, -6, -7, -4, -4, -4, -7, -7, -6, -5, -6, -4, -3, -5, -5, -7, -5, -6, -6, -6, -6, -8, -9, -9, -7, -5, -6, -8, -6, -7, -7, -8, -7, -8, -8, -8, -8, -8, -7, -7, -6, -6, -8, -8, -11, -14, -12, -11, -13, -11]"
8-Queens,30,Simulated Annealing (Linear),"(6, 0, 3, 5, 4, 2, 1, 7)","(0, 2, 4, 7, 5, 3, 1, 6)",-3,-1,-2,False,264,0.020453691482543945,"[-3, -3, -3, -3, -3, -3, -4, -4, -4, -5, -5, -4, -3, -2, -3, -2, -3, -3, -3, -3, -4, -5, -5, -5, -4, -4, -4, -5, -4, -4, -4, -6, -5, -3, -4, -5, -4, -4, -3, -4, -4, -6, -5, -7, -6, -5, -5, -6, -6, -4, -5, -6, -6, -6, -6, -8, -8, -5, -6, -5, -4, -5, -4, -6, -5, -5, -6, -6, -5, -5, -5, -3, -5, -4, -4, -3, -3, -5, -5, -5, -4, -5, -5, -5, -4, -2, -2, -4, -4, -4, -4, -4, -3, -3, -3, -3, -4, -6, -4, -4, -6, -6, -4, -3, -5, -6, -5, -6, -6, -6, -3, -3, -5, -4, -3, -2, -4, -3, -3, -3, -4, -4, -3, -4, -4, -5, -6, -4, -4, -4, -3, -3, -3, -3, -2, -3, -3, -4, -3, -4, -3, -3, -3, -2, -3, -3, -4, -4, -4, -3, -3, -4, -3, -2, -2, -2, -3, -3, -3, -4, -3, -3, -5, -5, -5, -5, -6, -6, -5, -5, -4, -2, -2, -2, -4, -3, -3, -3, -3, -3, -4, -4, -5, -4, -4, -2, -1, -1, -1, -1, -2, -3, -2, -2, -2, -2, -2, -2, -3, -3, -2, -2, -3, -3, -3, -3, -4, -4, -3, -3, -3, -2, -2, -2, -2, -2, -2, -2, -2, -1, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -3, -3, -4, -4, -4, -3, -3, -2, -2, -2, -2, -2, -1, -1, -2, -2, -2, -2, -2, -2, -2, -2, -2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
8-Queens,31,Hill Climbing (Steepest),"(1, 3, 0, 7, 5, 2, 6, 4)","(1, 3, 0, 7, 5, 2, 6, 4)",-2,-2,0,False,0,0.0002722740173339844,[-2]
8-Queens,31,Hill Climbing (First Choice),"(1, 3, 0, 7, 5, 2, 6, 4)","(1, 3, 0, 7, 5, 2, 6, 4)",-2,-2,0,False,0,0.00034737586975097656,[-2]
8-Queens,31,Hill Climbing (Random Restart),"(1, 3, 0, 7, 5, 2, 6, 4)","(2, 7, 3, 6, 0, 5, 1, 4)",-2,0,-2,True,43,0.01175999641418457,"[-7, -5, -3, -2, -1, -6, -4, -2, -4, -3, -2, -1, -4, -3, -2, -1, 0, -11, -7, -4, -2, -1, -5, -4, -2, -1, -4, -3, -2, -1, -9, -6, -4, -3, -1, -5, -3, -2, -1, -8, -5, -3, -2, -1]"
